,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
1895,1895,2013,1,3,724.0,729,-5.0,1059.0,1039,20.0,B6,1601,N593JB,LGA,RSW,184.0,1080,7,29,2013-01-03 07:00:00,JetBlue Airways
1896,1896,2013,1,3,727.0,730,-3.0,1035.0,1040,-5.0,AA,2083,N556AA,EWR,DFW,226.0,1372,7,30,2013-01-03 07:00:00,American Airlines Inc.
1897,1897,2013,1,3,728.0,730,-2.0,1038.0,1115,-37.0,VX,11,N836VA,JFK,SFO,333.0,2586,7,30,2013-01-03 07:00:00,Virgin America
1898,1898,2013,1,3,729.0,735,-6.0,905.0,858,7.0,B6,20,N281JB,JFK,ROC,59.0,264,7,35,2013-01-03 07:00:00,JetBlue Airways
1899,1899,2013,1,3,729.0,730,-1.0,1000.0,1004,-4.0,DL,807,N316NB,EWR,ATL,132.0,746,7,30,2013-01-03 07:00:00,Delta Air Lines Inc.
1900,1900,2013,1,3,730.0,730,0.0,1014.0,1100,-46.0,AA,33,N336AA,JFK,LAX,313.0,2475,7,30,2013-01-03 07:00:00,American Airlines Inc.
1901,1901,2013,1,3,731.0,729,2.0,1046.0,1039,7.0,UA,1091,N15712,EWR,IAH,230.0,1400,7,29,2013-01-03 07:00:00,United Air Lines Inc.
1902,1902,2013,1,3,733.0,736,-3.0,853.0,850,3.0,B6,44,N531JB,JFK,SYR,49.0,209,7,36,2013-01-03 07:00:00,JetBlue Airways
1903,1903,2013,1,3,736.0,740,-4.0,1042.0,1105,-23.0,DL,1889,N679DA,JFK,SEA,332.0,2422,7,40,2013-01-03 07:00:00,Delta Air Lines Inc.
1904,1904,2013,1,3,737.0,730,7.0,1106.0,1041,25.0,UA,482,N563UA,LGA,IAH,246.0,1416,7,30,2013-01-03 07:00:00,United Air Lines Inc.
1905,1905,2013,1,3,740.0,745,-5.0,1024.0,1021,3.0,EV,4106,N17108,EWR,ATL,133.0,746,7,45,2013-01-03 07:00:00,ExpressJet Airlines Inc.
1906,1906,2013,1,3,740.0,740,0.0,1034.0,1044,-10.0,UA,759,N470UA,EWR,TPA,158.0,997,7,40,2013-01-03 07:00:00,United Air Lines Inc.
1907,1907,2013,1,3,742.0,745,-3.0,1049.0,1125,-36.0,AA,59,N324AA,JFK,SFO,336.0,2586,7,45,2013-01-03 07:00:00,American Airlines Inc.
1908,1908,2013,1,3,742.0,737,5.0,1038.0,1113,-35.0,B6,643,N524JB,JFK,SFO,327.0,2586,7,37,2013-01-03 07:00:00,JetBlue Airways
1909,1909,2013,1,3,742.0,745,-3.0,1056.0,1036,20.0,B6,983,N645JB,LGA,TPA,173.0,1010,7,45,2013-01-03 07:00:00,JetBlue Airways
1910,1910,2013,1,3,742.0,745,-3.0,905.0,922,-17.0,UA,549,N446UA,EWR,ORD,129.0,719,7,45,2013-01-03 07:00:00,United Air Lines Inc.
1911,1911,2013,1,3,745.0,750,-5.0,946.0,940,6.0,9E,3611,N8794B,JFK,PIT,95.0,340,7,50,2013-01-03 07:00:00,Endeavor Air Inc.
1912,1912,2013,1,3,749.0,755,-6.0,959.0,1012,-13.0,9E,4023,N8416B,EWR,CVG,113.0,569,7,55,2013-01-03 07:00:00,Endeavor Air Inc.
1913,1913,2013,1,3,751.0,753,-2.0,941.0,1006,-25.0,DL,2119,N344NB,LGA,MSP,149.0,1020,7,53,2013-01-03 07:00:00,Delta Air Lines Inc.
1914,1914,2013,1,3,752.0,759,-7.0,1031.0,1039,-8.0,DL,2047,N699DL,LGA,ATL,127.0,762,7,59,2013-01-03 07:00:00,Delta Air Lines Inc.
1915,1915,2013,1,3,755.0,800,-5.0,958.0,1011,-13.0,EV,4214,N14977,EWR,MSP,159.0,1008,8,0,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1916,1916,2013,1,3,756.0,800,-4.0,1057.0,1054,3.0,B6,517,N703JB,EWR,MCO,158.0,937,8,0,2013-01-03 08:00:00,JetBlue Airways
1917,1917,2013,1,3,756.0,745,11.0,1236.0,1234,2.0,UA,1481,N77871,EWR,SJU,194.0,1608,7,45,2013-01-03 07:00:00,United Air Lines Inc.
1918,1918,2013,1,3,757.0,800,-3.0,1109.0,1124,-15.0,DL,2143,N326US,JFK,MIA,163.0,1089,8,0,2013-01-03 08:00:00,Delta Air Lines Inc.
1919,1919,2013,1,3,757.0,755,2.0,1008.0,1030,-22.0,WN,733,N723SW,LGA,DEN,233.0,1620,7,55,2013-01-03 07:00:00,Southwest Airlines Co.
1920,1920,2013,1,3,758.0,759,-1.0,1114.0,1124,-10.0,UA,397,N554UA,JFK,SFO,337.0,2586,7,59,2013-01-03 07:00:00,United Air Lines Inc.
1921,1921,2013,1,3,758.0,759,-1.0,1107.0,1113,-6.0,UA,505,N480UA,EWR,DFW,223.0,1372,7,59,2013-01-03 07:00:00,United Air Lines Inc.
1922,1922,2013,1,3,759.0,805,-6.0,1019.0,1029,-10.0,9E,3538,N933XJ,JFK,MSP,164.0,1029,8,5,2013-01-03 08:00:00,Endeavor Air Inc.
1923,1923,2013,1,3,759.0,800,-1.0,1102.0,1106,-4.0,B6,3,N558JB,JFK,FLL,165.0,1069,8,0,2013-01-03 08:00:00,JetBlue Airways
1924,1924,2013,1,3,759.0,800,-1.0,1137.0,1122,15.0,DL,1271,N925DL,JFK,FLL,172.0,1069,8,0,2013-01-03 08:00:00,Delta Air Lines Inc.
1925,1925,2013,1,3,800.0,800,0.0,1146.0,1145,1.0,WN,900,N476WN,EWR,PHX,326.0,2133,8,0,2013-01-03 08:00:00,Southwest Airlines Co.
1926,1926,2013,1,3,800.0,759,1.0,1024.0,959,25.0,US,1733,N196UW,LGA,CLT,103.0,544,7,59,2013-01-03 07:00:00,US Airways Inc.
1927,1927,2013,1,3,801.0,803,-2.0,1038.0,1025,13.0,EV,4294,N14168,EWR,OMA,192.0,1134,8,3,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1928,1928,2013,1,3,801.0,810,-9.0,940.0,955,-15.0,MQ,4406,N810MQ,JFK,RDU,79.0,427,8,10,2013-01-03 08:00:00,Envoy Air
1929,1929,2013,1,3,801.0,759,2.0,1025.0,1025,0.0,UA,429,N552UA,LGA,DEN,219.0,1620,7,59,2013-01-03 07:00:00,United Air Lines Inc.
1930,1930,2013,1,3,804.0,749,15.0,1127.0,1054,33.0,B6,341,N729JB,JFK,SRQ,179.0,1041,7,49,2013-01-03 07:00:00,JetBlue Airways
1931,1931,2013,1,3,805.0,810,-5.0,1043.0,1030,13.0,FL,346,N954AT,LGA,ATL,134.0,762,8,10,2013-01-03 08:00:00,AirTran Airways Corporation
1932,1932,2013,1,3,805.0,805,0.0,904.0,919,-15.0,B6,1172,N351JB,EWR,BOS,36.0,200,8,5,2013-01-03 08:00:00,JetBlue Airways
1933,1933,2013,1,3,806.0,810,-4.0,907.0,925,-18.0,AA,1838,N3GEAA,JFK,BOS,34.0,187,8,10,2013-01-03 08:00:00,American Airlines Inc.
1934,1934,2013,1,3,807.0,810,-3.0,1301.0,1315,-14.0,AA,655,N5FJAA,JFK,STT,211.0,1623,8,10,2013-01-03 08:00:00,American Airlines Inc.
1935,1935,2013,1,3,808.0,810,-2.0,1126.0,1116,10.0,DL,1959,N915DE,JFK,MCO,157.0,944,8,10,2013-01-03 08:00:00,Delta Air Lines Inc.
1936,1936,2013,1,3,809.0,815,-6.0,1128.0,1131,-3.0,DL,1167,N307DQ,JFK,TPA,175.0,1005,8,15,2013-01-03 08:00:00,Delta Air Lines Inc.
1937,1937,2013,1,3,810.0,810,0.0,953.0,948,5.0,B6,1051,N206JB,JFK,PIT,77.0,340,8,10,2013-01-03 08:00:00,JetBlue Airways
1938,1938,2013,1,3,810.0,817,-7.0,1137.0,1127,10.0,DL,1109,N349NW,LGA,TPA,183.0,1010,8,17,2013-01-03 08:00:00,Delta Air Lines Inc.
1939,1939,2013,1,3,811.0,810,1.0,1053.0,1042,11.0,DL,269,N319NB,JFK,ATL,134.0,760,8,10,2013-01-03 08:00:00,Delta Air Lines Inc.
1940,1940,2013,1,3,811.0,815,-4.0,1110.0,1118,-8.0,DL,1429,N396DA,JFK,LAS,293.0,2248,8,15,2013-01-03 08:00:00,Delta Air Lines Inc.
1941,1941,2013,1,3,812.0,815,-3.0,1011.0,1010,1.0,MQ,4490,N719MQ,LGA,CMH,96.0,479,8,15,2013-01-03 08:00:00,Envoy Air
1942,1942,2013,1,3,814.0,815,-1.0,1022.0,1016,6.0,US,675,N680AW,EWR,CLT,99.0,529,8,15,2013-01-03 08:00:00,US Airways Inc.
1943,1943,2013,1,3,815.0,815,0.0,949.0,958,-9.0,9E,3521,N914XJ,JFK,ORD,123.0,740,8,15,2013-01-03 08:00:00,Endeavor Air Inc.
1944,1944,2013,1,3,815.0,817,-2.0,1048.0,1058,-10.0,DL,914,N356NW,LGA,DEN,222.0,1620,8,17,2013-01-03 08:00:00,Delta Air Lines Inc.
1945,1945,2013,1,3,817.0,759,18.0,912.0,909,3.0,EV,4457,N16976,EWR,MHT,37.0,209,7,59,2013-01-03 07:00:00,ExpressJet Airlines Inc.
1946,1946,2013,1,3,817.0,820,-3.0,1010.0,955,15.0,MQ,4655,N516MQ,LGA,BNA,149.0,764,8,20,2013-01-03 08:00:00,Envoy Air
1947,1947,2013,1,3,819.0,825,-6.0,934.0,945,-11.0,MQ,4418,N818MQ,JFK,DCA,57.0,213,8,25,2013-01-03 08:00:00,Envoy Air
1948,1948,2013,1,3,821.0,825,-4.0,1035.0,1024,11.0,US,487,N601AW,JFK,CLT,102.0,541,8,25,2013-01-03 08:00:00,US Airways Inc.
1949,1949,2013,1,3,822.0,810,12.0,1050.0,1007,43.0,EV,4537,N13553,EWR,MEM,187.0,946,8,10,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1950,1950,2013,1,3,822.0,830,-8.0,1040.0,1023,17.0,9E,4220,N8976E,JFK,RDU,91.0,427,8,30,2013-01-03 08:00:00,Endeavor Air Inc.
1951,1951,2013,1,3,825.0,829,-4.0,1020.0,1012,8.0,EV,3815,N14543,EWR,GSO,91.0,445,8,29,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1952,1952,2013,1,3,825.0,829,-4.0,1120.0,1145,-25.0,UA,871,N512UA,JFK,LAX,321.0,2475,8,29,2013-01-03 08:00:00,United Air Lines Inc.
1953,1953,2013,1,3,826.0,830,-4.0,1007.0,1012,-5.0,B6,905,N279JB,JFK,ORD,133.0,740,8,30,2013-01-03 08:00:00,JetBlue Airways
1954,1954,2013,1,3,827.0,827,0.0,1155.0,1140,15.0,DL,2395,N378NW,LGA,PBI,168.0,1035,8,27,2013-01-03 08:00:00,Delta Air Lines Inc.
1955,1955,2013,1,3,827.0,830,-3.0,1153.0,1145,8.0,UA,341,N845UA,EWR,FLL,189.0,1065,8,30,2013-01-03 08:00:00,United Air Lines Inc.
1956,1956,2013,1,3,828.0,830,-2.0,1311.0,1335,-24.0,DL,301,N637DL,JFK,SJU,196.0,1598,8,30,2013-01-03 08:00:00,Delta Air Lines Inc.
1957,1957,2013,1,3,828.0,834,-6.0,1138.0,1136,2.0,UA,457,N842UA,EWR,MCO,158.0,937,8,34,2013-01-03 08:00:00,United Air Lines Inc.
1958,1958,2013,1,3,829.0,833,-4.0,1134.0,1105,29.0,EV,4388,N13914,EWR,JAX,151.0,820,8,33,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1959,1959,2013,1,3,829.0,834,-5.0,1046.0,1039,7.0,EV,4690,N13949,EWR,GRR,116.0,605,8,34,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1960,1960,2013,1,3,830.0,825,5.0,1028.0,1029,-1.0,EV,4412,N21144,EWR,MYR,100.0,550,8,25,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1961,1961,2013,1,3,831.0,835,-4.0,1116.0,1105,11.0,MQ,4610,N518MQ,LGA,ATL,129.0,762,8,35,2013-01-03 08:00:00,Envoy Air
1962,1962,2013,1,3,832.0,834,-2.0,1022.0,1024,-2.0,EV,4548,N12996,EWR,RDU,83.0,416,8,34,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1963,1963,2013,1,3,835.0,835,0.0,1102.0,1102,0.0,F9,835,N203FR,LGA,DEN,219.0,1620,8,35,2013-01-03 08:00:00,Frontier Airlines Inc.
1964,1964,2013,1,3,835.0,835,0.0,957.0,1000,-3.0,WN,1170,N249WN,EWR,MDW,118.0,711,8,35,2013-01-03 08:00:00,Southwest Airlines Co.
1965,1965,2013,1,3,836.0,837,-1.0,1007.0,958,9.0,EV,4409,N15555,EWR,RIC,61.0,277,8,37,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1966,1966,2013,1,3,837.0,845,-8.0,938.0,1015,-37.0,9E,3405,N913XJ,JFK,DCA,43.0,213,8,45,2013-01-03 08:00:00,Endeavor Air Inc.
1967,1967,2013,1,3,837.0,840,-3.0,938.0,1003,-25.0,9E,3422,N916XJ,JFK,BOS,33.0,187,8,40,2013-01-03 08:00:00,Endeavor Air Inc.
1968,1968,2013,1,3,837.0,827,10.0,1113.0,1105,8.0,B6,611,N184JB,JFK,JAX,140.0,828,8,27,2013-01-03 08:00:00,JetBlue Airways
1969,1969,2013,1,3,837.0,820,17.0,1114.0,1129,-15.0,B6,181,N585JB,JFK,SAN,316.0,2446,8,20,2013-01-03 08:00:00,JetBlue Airways
1970,1970,2013,1,3,837.0,835,2.0,1150.0,1215,-25.0,UA,1517,N77261,EWR,SFO,324.0,2565,8,35,2013-01-03 08:00:00,United Air Lines Inc.
1971,1971,2013,1,3,839.0,840,-1.0,939.0,959,-20.0,UA,1268,N12225,EWR,BOS,39.0,200,8,40,2013-01-03 08:00:00,United Air Lines Inc.
1972,1972,2013,1,3,840.0,845,-5.0,1154.0,1205,-11.0,B6,553,N665JB,EWR,RSW,168.0,1068,8,45,2013-01-03 08:00:00,JetBlue Airways
1973,1973,2013,1,3,843.0,850,-7.0,1040.0,1035,5.0,MQ,4558,N734MQ,LGA,CLE,81.0,419,8,50,2013-01-03 08:00:00,Envoy Air
1974,1974,2013,1,3,846.0,820,26.0,1319.0,1310,9.0,B6,717,N655JB,JFK,SJU,195.0,1598,8,20,2013-01-03 08:00:00,JetBlue Airways
1975,1975,2013,1,3,846.0,840,6.0,1115.0,1143,-28.0,UA,1626,N26215,EWR,SAN,306.0,2425,8,40,2013-01-03 08:00:00,United Air Lines Inc.
1976,1976,2013,1,3,847.0,845,2.0,1147.0,1145,2.0,B6,59,N324JB,JFK,TPA,165.0,1005,8,45,2013-01-03 08:00:00,JetBlue Airways
1977,1977,2013,1,3,848.0,850,-2.0,1149.0,1113,36.0,EV,4125,N21129,EWR,XNA,196.0,1131,8,50,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1978,1978,2013,1,3,850.0,855,-5.0,1126.0,1101,25.0,EV,4164,N13133,EWR,DTW,107.0,488,8,55,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1979,1979,2013,1,3,850.0,829,21.0,1126.0,1046,40.0,EV,4250,N10575,EWR,IND,126.0,645,8,29,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1980,1980,2013,1,3,851.0,827,24.0,1007.0,953,14.0,EV,4406,N12567,EWR,PWM,50.0,284,8,27,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1981,1981,2013,1,3,851.0,700,111.0,1206.0,1015,111.0,AA,2279,N3EWAA,LGA,MIA,167.0,1096,7,0,2013-01-03 07:00:00,American Airlines Inc.
1982,1982,2013,1,3,851.0,855,-4.0,1049.0,1101,-12.0,DL,667,N301NB,EWR,DTW,94.0,488,8,55,2013-01-03 08:00:00,Delta Air Lines Inc.
1983,1983,2013,1,3,853.0,855,-2.0,1120.0,1104,16.0,9E,3353,N922XJ,JFK,DTW,97.0,509,8,55,2013-01-03 08:00:00,Endeavor Air Inc.
1984,1984,2013,1,3,853.0,859,-6.0,1136.0,1145,-9.0,DL,1747,N646DL,LGA,ATL,131.0,762,8,59,2013-01-03 08:00:00,Delta Air Lines Inc.
1985,1985,2013,1,3,853.0,858,-5.0,1100.0,1105,-5.0,US,1429,N738US,LGA,CLT,99.0,544,8,58,2013-01-03 08:00:00,US Airways Inc.
1986,1986,2013,1,3,854.0,630,144.0,1057.0,810,167.0,AA,303,N3DFAA,LGA,ORD,133.0,733,6,30,2013-01-03 06:00:00,American Airlines Inc.
1987,1987,2013,1,3,855.0,858,-3.0,1135.0,1118,17.0,EV,4364,N14153,EWR,MCI,190.0,1092,8,58,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1988,1988,2013,1,3,855.0,900,-5.0,1144.0,1220,-36.0,AA,1,N327AA,JFK,LAX,323.0,2475,9,0,2013-01-03 09:00:00,American Airlines Inc.
1989,1989,2013,1,3,855.0,900,-5.0,1157.0,1227,-30.0,DL,120,N711ZX,JFK,LAX,327.0,2475,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1990,1990,2013,1,3,856.0,908,-12.0,1123.0,1120,3.0,EV,4334,N11127,EWR,CVG,108.0,569,9,8,2013-01-03 09:00:00,ExpressJet Airlines Inc.
1991,1991,2013,1,3,856.0,820,36.0,1107.0,1017,50.0,EV,4691,N21537,EWR,DAY,106.0,533,8,20,2013-01-03 08:00:00,ExpressJet Airlines Inc.
1992,1992,2013,1,3,857.0,900,-3.0,1137.0,1135,2.0,DL,485,N308DE,EWR,ATL,130.0,746,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1993,1993,2013,1,3,857.0,900,-3.0,1223.0,1205,18.0,DL,1885,N370NW,LGA,MCO,157.0,950,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
1994,1994,2013,1,3,857.0,900,-3.0,1111.0,1110,1.0,MQ,4478,N739MQ,LGA,DTW,105.0,502,9,0,2013-01-03 09:00:00,Envoy Air
1995,1995,2013,1,3,858.0,900,-2.0,1155.0,1225,-30.0,VX,407,N631VA,JFK,LAX,322.0,2475,9,0,2013-01-03 09:00:00,Virgin America
1996,1996,2013,1,3,858.0,900,-2.0,1124.0,1133,-9.0,UA,1643,N17104,EWR,DEN,219.0,1605,9,0,2013-01-03 09:00:00,United Air Lines Inc.
1997,1997,2013,1,3,859.0,820,39.0,1011.0,939,32.0,9E,4051,N8611A,JFK,BWI,41.0,184,8,20,2013-01-03 08:00:00,Endeavor Air Inc.
1998,1998,2013,1,3,859.0,900,-1.0,1200.0,1220,-20.0,AA,647,N612AA,JFK,MIA,160.0,1089,9,0,2013-01-03 09:00:00,American Airlines Inc.
1999,1999,2013,1,3,900.0,857,3.0,1235.0,1204,31.0,UA,1718,N79402,EWR,IAH,238.0,1400,8,57,2013-01-03 08:00:00,United Air Lines Inc.
2000,2000,2013,1,3,900.0,900,0.0,1216.0,1200,16.0,UA,430,N431UA,EWR,TPA,154.0,997,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2001,2001,2013,1,3,901.0,904,-3.0,1230.0,1210,20.0,B6,17,N768JB,JFK,FLL,168.0,1069,9,4,2013-01-03 09:00:00,JetBlue Airways
2002,2002,2013,1,3,901.0,905,-4.0,1014.0,1025,-11.0,B6,1305,N294JB,JFK,IAD,52.0,228,9,5,2013-01-03 09:00:00,JetBlue Airways
2003,2003,2013,1,3,901.0,900,1.0,1031.0,1048,-17.0,UA,548,N407UA,EWR,ORD,128.0,719,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2004,2004,2013,1,3,901.0,903,-2.0,1111.0,1146,-35.0,UA,565,N586UA,EWR,LAS,271.0,2227,9,3,2013-01-03 09:00:00,United Air Lines Inc.
2005,2005,2013,1,3,901.0,900,1.0,1039.0,1038,1.0,UA,589,N535UA,LGA,ORD,129.0,733,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2006,2006,2013,1,3,904.0,900,4.0,1108.0,1116,-8.0,DL,181,N332NW,LGA,DTW,98.0,502,9,0,2013-01-03 09:00:00,Delta Air Lines Inc.
2007,2007,2013,1,3,904.0,905,-1.0,1244.0,1226,18.0,DL,2379,N334NB,LGA,FLL,177.0,1076,9,5,2013-01-03 09:00:00,Delta Air Lines Inc.
2008,2008,2013,1,3,905.0,905,0.0,1252.0,1229,23.0,B6,1061,N203JB,JFK,AUS,266.0,1521,9,5,2013-01-03 09:00:00,JetBlue Airways
2009,2009,2013,1,3,909.0,700,129.0,1103.0,850,133.0,AA,305,N201AA,LGA,ORD,138.0,733,7,0,2013-01-03 07:00:00,American Airlines Inc.
2010,2010,2013,1,3,909.0,915,-6.0,1214.0,1211,3.0,B6,41,N821JB,JFK,MCO,153.0,944,9,15,2013-01-03 09:00:00,JetBlue Airways
2011,2011,2013,1,3,909.0,908,1.0,1421.0,1409,12.0,UA,1519,N39726,EWR,STT,212.0,1634,9,8,2013-01-03 09:00:00,United Air Lines Inc.
2012,2012,2013,1,3,910.0,910,0.0,1024.0,1027,-3.0,B6,56,N198JB,JFK,BTV,45.0,266,9,10,2013-01-03 09:00:00,JetBlue Airways
2013,2013,2013,1,3,911.0,906,5.0,1242.0,1216,26.0,UA,634,N444UA,EWR,PBI,173.0,1023,9,6,2013-01-03 09:00:00,United Air Lines Inc.
2014,2014,2013,1,3,911.0,900,11.0,1255.0,1216,39.0,UA,76,N73276,LGA,IAH,244.0,1416,9,0,2013-01-03 09:00:00,United Air Lines Inc.
2015,2015,2013,1,3,912.0,730,102.0,1258.0,1040,138.0,AA,715,N513AA,LGA,DFW,247.0,1389,7,30,2013-01-03 07:00:00,American Airlines Inc.
2016,2016,2013,1,3,912.0,919,-7.0,1011.0,1030,-19.0,B6,1004,N615JB,JFK,BOS,29.0,187,9,19,2013-01-03 09:00:00,JetBlue Airways
2017,2017,2013,1,3,913.0,904,9.0,1106.0,1053,13.0,UA,1529,N33714,EWR,CLE,73.0,404,9,4,2013-01-03 09:00:00,United Air Lines Inc.
2018,2018,2013,1,3,914.0,900,14.0,1504.0,1530,-26.0,HA,51,N380HA,JFK,HNL,616.0,4983,9,0,2013-01-03 09:00:00,Hawaiian Airlines Inc.
2019,2019,2013,1,3,914.0,920,-6.0,1235.0,1240,-5.0,AA,1589,N4WJAA,EWR,DFW,223.0,1372,9,20,2013-01-03 09:00:00,American Airlines Inc.
2020,2020,2013,1,3,916.0,805,71.0,1128.0,1005,83.0,B6,219,N283JB,JFK,CLT,98.0,541,8,5,2013-01-03 08:00:00,JetBlue Airways
2021,2021,2013,1,3,917.0,920,-3.0,1108.0,1108,0.0,B6,1103,N178JB,JFK,RDU,87.0,427,9,20,2013-01-03 09:00:00,JetBlue Airways
2022,2022,2013,1,3,923.0,929,-6.0,1210.0,1206,4.0,EV,4140,N15986,EWR,ATL,129.0,746,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2023,2023,2013,1,3,923.0,930,-7.0,1238.0,1238,0.0,B6,375,N565JB,LGA,FLL,167.0,1076,9,30,2013-01-03 09:00:00,JetBlue Airways
2024,2024,2013,1,3,923.0,925,-2.0,1207.0,1150,17.0,WN,766,N770SA,EWR,DEN,227.0,1605,9,25,2013-01-03 09:00:00,Southwest Airlines Co.
2025,2025,2013,1,3,926.0,929,-3.0,1421.0,1421,0.0,B6,215,N509JB,EWR,SJU,200.0,1608,9,29,2013-01-03 09:00:00,JetBlue Airways
2026,2026,2013,1,3,926.0,930,-4.0,1157.0,1225,-28.0,VX,251,N852VA,JFK,LAS,296.0,2248,9,30,2013-01-03 09:00:00,Virgin America
2027,2027,2013,1,3,926.0,920,6.0,1140.0,1125,15.0,MQ,4582,N542MQ,LGA,CLT,97.0,544,9,20,2013-01-03 09:00:00,Envoy Air
2028,2028,2013,1,3,927.0,929,-2.0,1140.0,1123,17.0,EV,4234,N14952,EWR,STL,159.0,872,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2029,2029,2013,1,3,928.0,929,-1.0,1036.0,1044,-8.0,EV,4636,N14542,EWR,DCA,40.0,199,9,29,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2030,2030,2013,1,3,933.0,937,-4.0,1048.0,1102,-14.0,B6,4,N607JB,JFK,BUF,59.0,301,9,37,2013-01-03 09:00:00,JetBlue Airways
2031,2031,2013,1,3,933.0,935,-2.0,1100.0,1105,-5.0,WN,986,N923WN,LGA,MDW,123.0,725,9,35,2013-01-03 09:00:00,Southwest Airlines Co.
2032,2032,2013,1,3,936.0,845,51.0,1446.0,1350,56.0,AA,1357,N5FFAA,JFK,SJU,205.0,1598,8,45,2013-01-03 08:00:00,American Airlines Inc.
2033,2033,2013,1,3,936.0,927,9.0,1221.0,1240,-19.0,UA,1223,N74856,EWR,LAX,306.0,2454,9,27,2013-01-03 09:00:00,United Air Lines Inc.
2034,2034,2013,1,3,937.0,755,102.0,1246.0,1110,96.0,AA,2267,N3BLAA,LGA,MIA,165.0,1096,7,55,2013-01-03 07:00:00,American Airlines Inc.
2035,2035,2013,1,3,941.0,945,-4.0,1153.0,1258,-65.0,B6,679,N789JB,JFK,LAX,297.0,2475,9,45,2013-01-03 09:00:00,JetBlue Airways
2036,2036,2013,1,3,941.0,922,19.0,1307.0,1219,48.0,B6,57,N579JB,JFK,PBI,167.0,1028,9,22,2013-01-03 09:00:00,JetBlue Airways
2037,2037,2013,1,3,944.0,745,119.0,1112.0,930,102.0,AA,309,N578AA,LGA,ORD,128.0,733,7,45,2013-01-03 07:00:00,American Airlines Inc.
2038,2038,2013,1,3,944.0,940,4.0,1300.0,1235,25.0,B6,361,N563JB,LGA,PBI,164.0,1035,9,40,2013-01-03 09:00:00,JetBlue Airways
2039,2039,2013,1,3,946.0,940,6.0,1106.0,1120,-14.0,WN,1807,N938WN,LGA,MKE,115.0,738,9,40,2013-01-03 09:00:00,Southwest Airlines Co.
2040,2040,2013,1,3,947.0,1000,-13.0,1245.0,1310,-25.0,B6,503,N641JB,EWR,FLL,155.0,1065,10,0,2013-01-03 10:00:00,JetBlue Airways
2041,2041,2013,1,3,948.0,959,-11.0,1107.0,1114,-7.0,EV,5711,N877AS,JFK,IAD,56.0,228,9,59,2013-01-03 09:00:00,ExpressJet Airlines Inc.
2042,2042,2013,1,3,948.0,950,-2.0,1232.0,1210,22.0,9E,3961,N8492C,LGA,GRR,104.0,618,9,50,2013-01-03 09:00:00,Endeavor Air Inc.
2043,2043,2013,1,3,949.0,955,-6.0,1051.0,1100,-9.0,9E,3667,N8877A,JFK,PHL,27.0,94,9,55,2013-01-03 09:00:00,Endeavor Air Inc.
2044,2044,2013,1,3,950.0,840,70.0,1142.0,1030,72.0,MQ,4521,N713MQ,LGA,RDU,84.0,431,8,40,2013-01-03 08:00:00,Envoy Air
2045,2045,2013,1,3,954.0,1000,-6.0,1111.0,1123,-12.0,EV,5736,N828AS,LGA,IAD,49.0,229,10,0,2013-01-03 10:00:00,ExpressJet Airlines Inc.
2046,2046,2013,1,3,954.0,959,-5.0,1130.0,1129,1.0,MQ,4670,N525MQ,LGA,BNA,132.0,764,9,59,2013-01-03 09:00:00,Envoy Air
2047,2047,2013,1,3,955.0,955,0.0,1246.0,1220,26.0,MQ,4654,N509MQ,LGA,ATL,133.0,762,9,55,2013-01-03 09:00:00,Envoy Air
2048,2048,2013,1,3,955.0,958,-3.0,1120.0,1137,-17.0,UA,258,N831UA,LGA,ORD,124.0,733,9,58,2013-01-03 09:00:00,United Air Lines Inc.
2049,2049,2013,1,3,955.0,959,-4.0,1320.0,1329,-9.0,US,196,N545UW,JFK,PHX,293.0,2153,9,59,2013-01-03 09:00:00,US Airways Inc.
2050,2050,2013,1,3,957.0,1000,-3.0,1312.0,1341,-29.0,DL,1765,N703TW,JFK,SFO,347.0,2586,10,0,2013-01-03 10:00:00,Delta Air Lines Inc.
